doc_id,content,data_type,meta_route_id,meta_wp_orden,meta_punto_de_paso,meta_tiempo,meta_altura,meta_latitud,meta_longitud,meta_table_idx,meta_pais,meta_region,meta_provincia,meta_comarca,meta_zona,meta_pueblo,meta_nombre_ruta,meta_categoria,meta_dificultad,meta_descripcion_dificultad,meta_distancia_total_km,meta_altitud_minima_m,meta_altitud_maxima_m,meta_desnivel_acumulado_pos,meta_desnivel_acumulado_neg,meta_tiempo_total_min,meta_Punto_salida_llegada,meta_poblacion_cercana,meta_link_archivo,meta_fecha
129_wp-9,"Waypoint 'Collado de Jovell', tiempo 7:05h, altura 1.580m, coordenadas 42.485240º, 1.476470º.",waypoint,129,9,Collado de Jovell,7:05h,1.580m,42.485240º,1.476470º,3,Andorra,Parroquia de la Massana,,,,,GRP - Etapa 7: Refugio de Comapedrosa - Aixovall,Rutas por etapas y GRs,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",21.5,930.0,2588.0,1150.0,-2450.0,555.0,,,https://www.rutaspirineos.org/rutas/grp-andorra-etapa-07-refugio-de-comapedrosa-aixovall,11/11/2025
129_wp-10,"Waypoint 'La Margineda', tiempo 8:40h, altura 990m, coordenadas 42.486620º, 1.491020º.",waypoint,129,10,La Margineda,8:40h,990m,42.486620º,1.491020º,3,Andorra,Parroquia de la Massana,,,,,GRP - Etapa 7: Refugio de Comapedrosa - Aixovall,Rutas por etapas y GRs,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",21.5,930.0,2588.0,1150.0,-2450.0,555.0,,,https://www.rutaspirineos.org/rutas/grp-andorra-etapa-07-refugio-de-comapedrosa-aixovall,11/11/2025
129_wp-11,"Waypoint 'Aixovall', tiempo 9:15h, altura 930m, coordenadas 42.476490º, 1.489060º.",waypoint,129,11,Aixovall,9:15h,930m,42.476490º,1.489060º,3,Andorra,Parroquia de la Massana,,,,,GRP - Etapa 7: Refugio de Comapedrosa - Aixovall,Rutas por etapas y GRs,Alta (F),"Rutas de alta montaña en terreno poco abrupto en el que no hay grandes dificultades. Precisa algo de experiencia y de entrenamiento suficiente para este tipo de terrenos. Puede ser necesario usar las manos para guardar el equilibrio en algún momento puntual. Se trata de itinerarios bastante fáciles con pendientes suaves (máximo 30-35°). F (Fácil) es ya un grado de dificultad, no se trata de dificultad 0.",21.5,930.0,2588.0,1150.0,-2450.0,555.0,,,https://www.rutaspirineos.org/rutas/grp-andorra-etapa-07-refugio-de-comapedrosa-aixovall,11/11/2025
130_wp-1,"Waypoint 'La Besurta', tiempo 0:00h, altura 1.900m, coordenadas 42.678751º, 0.649934º.",waypoint,130,1,La Besurta,0:00h,1.900m,42.678751º,0.649934º,2,España,Aragón,Huesca,La Ribagorza,Valle de Benasque,Benasque,Ibones de Villamuerta desde la Besurta,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,1.9,2081.0,185.0,,105.0,La Besurta,Benasque,https://www.rutaspirineos.org/rutas/ibones-de-villamuerta-besurta-benasque,11/11/2025
130_wp-2,"Waypoint 'Ibón de Villamuerta', tiempo 0:20h, altura 1.950m, coordenadas 42.678239º, 0.655964º.",waypoint,130,2,Ibón de Villamuerta,0:20h,1.950m,42.678239º,0.655964º,2,España,Aragón,Huesca,La Ribagorza,Valle de Benasque,Benasque,Ibones de Villamuerta desde la Besurta,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,1.9,2081.0,185.0,,105.0,La Besurta,Benasque,https://www.rutaspirineos.org/rutas/ibones-de-villamuerta-besurta-benasque,11/11/2025
130_wp-3,"Waypoint 'Ibón Alto de Villamuerta', tiempo 1:00h, altura 2.070m, coordenadas 42.677042º, 0.661658º.",waypoint,130,3,Ibón Alto de Villamuerta,1:00h,2.070m,42.677042º,0.661658º,2,España,Aragón,Huesca,La Ribagorza,Valle de Benasque,Benasque,Ibones de Villamuerta desde la Besurta,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,1.9,2081.0,185.0,,105.0,La Besurta,Benasque,https://www.rutaspirineos.org/rutas/ibones-de-villamuerta-besurta-benasque,11/11/2025
130_wp-4,"Waypoint 'La Besurta', tiempo 1:45h, altura 1.900m, coordenadas 42.678751º, 0.649934º.",waypoint,130,4,La Besurta,1:45h,1.900m,42.678751º,0.649934º,2,España,Aragón,Huesca,La Ribagorza,Valle de Benasque,Benasque,Ibones de Villamuerta desde la Besurta,"Lagos, ríos y cascadas;Familias y niños",Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,1.9,2081.0,185.0,,105.0,La Besurta,Benasque,https://www.rutaspirineos.org/rutas/ibones-de-villamuerta-besurta-benasque,11/11/2025
133_wp-1,"Waypoint 'Plaza de la Peixateria', tiempo 0:00h, altura 34m, coordenadas 42.307786º, 3.008450º.",waypoint,133,1,Plaza de la Peixateria,0:00h,34m,42.307786º,3.008450º,1,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Peralada,Itinerario circular de Peralada a Cabanes,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,14.7,19.0,74.0,91.0,,205.0,Plaza de la Peixateria,Peralada,https://www.rutaspirineos.org/rutas/itinerari-circular-de-peralada-a-cabanes,11/11/2025
133_wp-2,"Waypoint 'Cabanes', tiempo 0:50h, altura 22m, coordenadas 42.307899º, 2.979880º.",waypoint,133,2,Cabanes,0:50h,22m,42.307899º,2.979880º,1,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Peralada,Itinerario circular de Peralada a Cabanes,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,14.7,19.0,74.0,91.0,,205.0,Plaza de la Peixateria,Peralada,https://www.rutaspirineos.org/rutas/itinerari-circular-de-peralada-a-cabanes,11/11/2025
133_wp-3,"Waypoint 'Cruce de Mirapiques', tiempo 1:30h, altura 35m, coordenadas 42.326950º, 2.971580º.",waypoint,133,3,Cruce de Mirapiques,1:30h,35m,42.326950º,2.971580º,1,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Peralada,Itinerario circular de Peralada a Cabanes,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,14.7,19.0,74.0,91.0,,205.0,Plaza de la Peixateria,Peralada,https://www.rutaspirineos.org/rutas/itinerari-circular-de-peralada-a-cabanes,11/11/2025
133_wp-4,"Waypoint 'Mas de n’Aldàs', tiempo 2:25h, altura 42m, coordenadas 42.335590º, 3.008240º.",waypoint,133,4,Mas de n’Aldàs,2:25h,42m,42.335590º,3.008240º,1,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Peralada,Itinerario circular de Peralada a Cabanes,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,14.7,19.0,74.0,91.0,,205.0,Plaza de la Peixateria,Peralada,https://www.rutaspirineos.org/rutas/itinerari-circular-de-peralada-a-cabanes,11/11/2025
133_wp-5,"Waypoint 'Mas Mir', tiempo 2:50h, altura 34m, coordenadas 42.325691º, 3.020190º.",waypoint,133,5,Mas Mir,2:50h,34m,42.325691º,3.020190º,1,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Peralada,Itinerario circular de Peralada a Cabanes,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,14.7,19.0,74.0,91.0,,205.0,Plaza de la Peixateria,Peralada,https://www.rutaspirineos.org/rutas/itinerari-circular-de-peralada-a-cabanes,11/11/2025
133_wp-6,"Waypoint 'Plaza de la Peixateria', tiempo 3:25h, altura 34m, coordenadas 42.307786º, 3.008450º.",waypoint,133,6,Plaza de la Peixateria,3:25h,34m,42.307786º,3.008450º,1,España,Cataluña,Gerona,Alto Ampurdán,La llanura ampurdanesa,Peralada,Itinerario circular de Peralada a Cabanes,Patrimonio histórico;Rutas circulares,Notable,Excursiones más exigentes o bien porque son más largas o con mayor desnivel o con alguna dificultad concreta.,14.7,19.0,74.0,91.0,,205.0,Plaza de la Peixateria,Peralada,https://www.rutaspirineos.org/rutas/itinerari-circular-de-peralada-a-cabanes,11/11/2025
134_wp-1,"Waypoint 'La Font de Dalt', tiempo 0:00h, altura 116m, coordenadas 42.3097859º, 3.1506157º.",waypoint,134,1,La Font de Dalt,0:00h,116m,42.3097859º,3.1506157º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-2,"Waypoint 'Desvío itinerarios A y B', tiempo 0:10h, altura 156m, coordenadas 42.3107393º, 3.1568986º.",waypoint,134,2,Desvío itinerarios A y B,0:10h,156m,42.3107393º,3.1568986º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-3,"Waypoint 'Desvío itinerario C', tiempo 0:25h, altura 280m, coordenadas 42.3147827º, 3.1595473º.",waypoint,134,3,Desvío itinerario C,0:25h,280m,42.3147827º,3.1595473º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-4,"Waypoint 'Ermita de Sant Onofre', tiempo 0:45h, altura 420m, coordenadas 42.3181069º, 3.1608320º.",waypoint,134,4,Ermita de Sant Onofre,0:45h,420m,42.3181069º,3.1608320º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-5,"Waypoint 'El Mas Ventós', tiempo 1:05h, altura 467m, coordenadas 42.3245599º, 3.1495329º.",waypoint,134,5,El Mas Ventós,1:05h,467m,42.3245599º,3.1495329º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-6,"Waypoint 'Desvío itinerario E', tiempo 1:23h, altura 325m, coordenadas 42.3190440º, 3.1492220º.",waypoint,134,6,Desvío itinerario E,1:23h,325m,42.3190440º,3.1492220º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-7,"Waypoint 'Dolmen de la muntanya d’en Caselles', tiempo 1:25h, altura 305m, coordenadas 42.3187190º, 3.1483839º.",waypoint,134,7,Dolmen de la muntanya d’en Caselles,1:25h,305m,42.3187190º,3.1483839º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
134_wp-8,"Waypoint 'La Font de Dalt', tiempo 1:50h, altura 116m, coordenadas 42.3097859º, 3.1506157º.",waypoint,134,8,La Font de Dalt,1:50h,116m,42.3097859º,3.1506157º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario circular de Palau-saverdera a Sant Onofre,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,5.9,116.0,467.0,360.0,,110.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-ermita-sant-onofre-mas-ventos-palau-saverdera,11/11/2025
135_wp-1,"Waypoint 'Plaza Mayor de Capmany', tiempo 0:00h, altura 106m, coordenadas 42.373047º, 2.921035º.",waypoint,135,1,Plaza Mayor de Capmany,0:00h,106m,42.373047º,2.921035º,1,España,Cataluña,Gerona,Alto Ampurdán,Las Salinas y la Albera,Capmany,Itinerario megalítico de Capmany,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.8,110.0,192.0,110.0,,170.0,Plaza Mayor,Capmany,https://www.rutaspirineos.org/rutas/itinerari-megalitic-de-capmany,11/11/2025
135_wp-2,"Waypoint 'Desvío del dolmen de la Barraca del Lladre', tiempo 1:00h, altura 187m, coordenadas 42.384034º, 2.895663º.",waypoint,135,2,Desvío del dolmen de la Barraca del Lladre,1:00h,187m,42.384034º,2.895663º,1,España,Cataluña,Gerona,Alto Ampurdán,Las Salinas y la Albera,Capmany,Itinerario megalítico de Capmany,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.8,110.0,192.0,110.0,,170.0,Plaza Mayor,Capmany,https://www.rutaspirineos.org/rutas/itinerari-megalitic-de-capmany,11/11/2025
135_wp-3,"Waypoint 'Camino de la Jonquera', tiempo 1:35h, altura 178m, coordenadas 42.388699º, 2.908305º.",waypoint,135,3,Camino de la Jonquera,1:35h,178m,42.388699º,2.908305º,1,España,Cataluña,Gerona,Alto Ampurdán,Las Salinas y la Albera,Capmany,Itinerario megalítico de Capmany,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.8,110.0,192.0,110.0,,170.0,Plaza Mayor,Capmany,https://www.rutaspirineos.org/rutas/itinerari-megalitic-de-capmany,11/11/2025
135_wp-4,"Waypoint 'Desvío de la Verneda', tiempo 2:10h, altura 152m, coordenadas 42.388758º, 2.924398º.",waypoint,135,4,Desvío de la Verneda,2:10h,152m,42.388758º,2.924398º,1,España,Cataluña,Gerona,Alto Ampurdán,Las Salinas y la Albera,Capmany,Itinerario megalítico de Capmany,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.8,110.0,192.0,110.0,,170.0,Plaza Mayor,Capmany,https://www.rutaspirineos.org/rutas/itinerari-megalitic-de-capmany,11/11/2025
135_wp-5,"Waypoint 'Pedra Oscil·lant', tiempo 2:40h, altura 140m, coordenadas 42.379435º, 2.923457º.",waypoint,135,5,Pedra Oscil·lant,2:40h,140m,42.379435º,2.923457º,1,España,Cataluña,Gerona,Alto Ampurdán,Las Salinas y la Albera,Capmany,Itinerario megalítico de Capmany,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.8,110.0,192.0,110.0,,170.0,Plaza Mayor,Capmany,https://www.rutaspirineos.org/rutas/itinerari-megalitic-de-capmany,11/11/2025
135_wp-6,"Waypoint 'Plaza Mayor de Capmany', tiempo 2:50h, altura 106m, coordenadas 42.373047º, 2.921035º.",waypoint,135,6,Plaza Mayor de Capmany,2:50h,106m,42.373047º,2.921035º,1,España,Cataluña,Gerona,Alto Ampurdán,Las Salinas y la Albera,Capmany,Itinerario megalítico de Capmany,Patrimonio histórico;Rutas circulares,Media,Caminatas de distancia y desnivel moderados que no superan los 14 km de largo ni los 600m de desnivel.,11.8,110.0,192.0,110.0,,170.0,Plaza Mayor,Capmany,https://www.rutaspirineos.org/rutas/itinerari-megalitic-de-capmany,11/11/2025
136_wp-1,"Waypoint 'Iglesia de Sant Miquel de Pinell de Solsonès', tiempo 0:00h, altura 648m, coordenadas 41.971174º, 1.399713º.",waypoint,136,1,Iglesia de Sant Miquel de Pinell de Solsonès,0:00h,648m,41.971174º,1.399713º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario megalítico de la Fontasia en Palau-saverdera,Patrimonio histórico;Rutas circulares;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,116.0,253.0,150.0,,65.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-megalitic-fontasia-dolmens-palau-saverdera,11/11/2025
136_wp-2,"Waypoint 'Pozo de hielo', tiempo 0:15h, altura 611m, coordenadas 41.973231º, 1.403299º.",waypoint,136,2,Pozo de hielo,0:15h,611m,41.973231º,1.403299º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario megalítico de la Fontasia en Palau-saverdera,Patrimonio histórico;Rutas circulares;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,116.0,253.0,150.0,,65.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-megalitic-fontasia-dolmens-palau-saverdera,11/11/2025
136_wp-3,"Waypoint 'Fuente de la Horta del Soler', tiempo 0:30h, altura 602m, coordenadas 41.974766º, 1.407483º.",waypoint,136,3,Fuente de la Horta del Soler,0:30h,602m,41.974766º,1.407483º,2,España,Cataluña,Gerona,Alto Ampurdán,Cabo de Creus,Palau-saverdera,Itinerario megalítico de la Fontasia en Palau-saverdera,Patrimonio histórico;Rutas circulares;Familias y niños,Baja,"Paseos cortos, con poco desnivel y sin dificultades.",2.8,116.0,253.0,150.0,,65.0,La Font de Dalt,Palau-saverdera,https://www.rutaspirineos.org/rutas/itinerari-megalitic-fontasia-dolmens-palau-saverdera,11/11/2025
